id,referee,timezone,date,venue_id,venue_name,venue_city,season,round,home_team,away_team,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,home_goals_extra_time,away_goals_extratime,home_goals_penalty,away_goals_penalty
816369.0,L. Santander,UTC,2022-02-13T03:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Clausura - 5,Santos Laguna,Club America,False,True,2.0,3.0,2.0,2.0,2.0,3.0,,,,
816370.0,"Guillermo Pacheco Larios, Mexico",UTC,2022-02-13T18:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Clausura - 5,U.N.A.M. - Pumas,Leon,True,False,2.0,1.0,2.0,1.0,2.0,1.0,,,,
816371.0,"Jorge Abraham Camacho Peregrina, Mexico",UTC,2022-02-15T03:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Clausura - 5,Pachuca,Club Queretaro,,,2.0,2.0,2.0,1.0,2.0,2.0,,,,
816346.0,"Jorge Antonio Perez Duran, Mexico",UTC,2022-02-17T01:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Clausura - 2,Mazatlán,Club America,True,False,2.0,1.0,2.0,0.0,2.0,1.0,,,,
816374.0,Ó. Mejía,UTC,2022-02-19T01:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Clausura - 6,Puebla,Monterrey,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
816375.0,F. Hernández,UTC,2022-02-19T03:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Clausura - 6,FC Juarez,Santos Laguna,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816376.0,I. Lopez,UTC,2022-02-19T03:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Clausura - 6,Club Tijuana,Necaxa,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816380.0,"Luis Santander, Mexico",UTC,2022-02-19T23:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Clausura - 6,Club Queretaro,Mazatlán,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
816377.0,M. Ortíz,UTC,2022-02-20T01:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Clausura - 6,Tigres UANL,Atletico San Luis,True,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,
816379.0,F. Guerrero,UTC,2022-02-20T03:00:00+00:00,,Estadio León,León de los Aldamas,2021,Clausura - 6,Leon,Guadalajara Chivas,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
816378.0,"Diego Montano, Mexico",UTC,2022-02-20T22:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 6,Club America,Pachuca,False,True,1.0,3.0,0.0,2.0,1.0,3.0,,,,
816381.0,"Jorge Antonio Perez Duran, Mexico",UTC,2022-02-21T00:05:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 6,Toluca,Cruz Azul,False,True,1.0,4.0,1.0,1.0,1.0,4.0,,,,
816382.0,"Daniel Quintero Huittron, Mexico",UTC,2022-02-21T02:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Clausura - 6,Atlas,U.N.A.M. - Pumas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816383.0,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-02-25T01:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Clausura - 7,Pachuca,Mazatlán,True,False,3.0,1.0,2.0,1.0,3.0,1.0,,,,
816384.0,"Oscar Mejia Garcia, Mexico",UTC,2022-02-25T03:05:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Clausura - 7,Club Queretaro,Toluca,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
816385.0,Ó. Macías,UTC,2022-02-26T01:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Clausura - 7,Necaxa,Leon,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
816387.0,D. Quintero,UTC,2022-02-26T03:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Clausura - 7,FC Juarez,Tigres UANL,False,True,2.0,3.0,0.0,3.0,2.0,3.0,,,,
816386.0,J. Pérez,UTC,2022-02-26T03:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Clausura - 7,Club Tijuana,Atlas,True,False,2.0,0.0,2.0,0.0,2.0,0.0,,,,
816389.0,"Fernando Hernandez, Mexico",UTC,2022-02-27T01:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Clausura - 7,Guadalajara Chivas,Puebla,False,True,2.0,3.0,2.0,0.0,2.0,3.0,,,,
816390.0,"Fernando Guerrero Ramirez, Mexico",UTC,2022-02-27T03:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Clausura - 7,U.N.A.M. - Pumas,Club America,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816388.0,D. Montaño,UTC,2022-02-27T23:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Clausura - 7,Monterrey,Atletico San Luis,False,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,
816391.0,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-02-28T01:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 7,Cruz Azul,Santos Laguna,False,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
816392.0,"Jorge Abraham Camacho Peregrina, Mexico",UTC,2022-03-02T01:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 8,Toluca,Club Tijuana,False,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,
816393.0,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-03-02T01:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Clausura - 8,Puebla,FC Juarez,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816396.0,"Fernando Hernandez, Mexico",UTC,2022-03-02T03:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 8,Club America,Club Queretaro,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
816394.0,"Luis Santander, Mexico",UTC,2022-03-02T03:00:00+00:00,,Estadio Leon,Leon,2021,Clausura - 8,Leon,Monterrey,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816395.0,"Diego Montano, Mexico",UTC,2022-03-02T03:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Clausura - 8,Mazatlán,Necaxa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816398.0,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-03-03T01:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Clausura - 8,Tigres UANL,Cruz Azul,,,2.0,2.0,2.0,1.0,2.0,2.0,,,,
816397.0,"Brian Omar Gonzalez Veles, Mexico",UTC,2022-03-03T01:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Clausura - 8,Atlas,Pachuca,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816400.0,"Oscar Macias, Mexico",UTC,2022-03-03T03:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Clausura - 8,Santos Laguna,U.N.A.M. - Pumas,True,False,3.0,2.0,1.0,1.0,3.0,2.0,,,,
816399.0,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-03-03T03:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Clausura - 8,Atletico San Luis,Guadalajara Chivas,,,2.0,2.0,2.0,0.0,2.0,2.0,,,,
816401.0,"Guillermo Pacheco Larios, Mexico",UTC,2022-03-05T01:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Clausura - 9,Necaxa,Toluca,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
816402.0,"Oscar Mejia Garcia, Mexico",UTC,2022-03-05T03:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Clausura - 9,FC Juarez,Leon,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816403.0,F. Guerrero,UTC,2022-03-05T23:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Clausura - 9,Club Queretaro,Atlas,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
816404.0,"Erick Yair Miranda Galindo, Mexico",UTC,2022-03-06T01:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Clausura - 9,Monterrey,Club America,True,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,
816406.0,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-03-06T03:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Clausura - 9,Guadalajara Chivas,Santos Laguna,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
816405.0,"Jorge Antonio Perez Duran, Mexico",UTC,2022-03-06T03:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 9,Cruz Azul,Puebla,False,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,
816411.0,Ó. Mejía,UTC,2022-03-12T01:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Clausura - 10,Necaxa,Club Queretaro,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
816412.0,E. Miranda,UTC,2022-03-12T03:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Clausura - 10,FC Juarez,Atlas,False,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
816414.0,D. Quintero,UTC,2022-03-12T03:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Clausura - 10,Monterrey,Mazatlán,True,False,2.0,1.0,2.0,0.0,2.0,1.0,,,,
816413.0,"Fernando Guerrero Ramirez, Mexico",UTC,2022-03-12T23:00:00+00:00,,Estadio Leon,Leon,2021,Clausura - 10,Leon,Tigres UANL,False,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,
816415.0,F. Hernández,UTC,2022-03-13T01:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 10,Cruz Azul,U.N.A.M. - Pumas,True,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,
816416.0,J. Pérez,UTC,2022-03-13T03:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Clausura - 10,Guadalajara Chivas,Club America,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816417.0,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-03-13T18:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 10,Toluca,Pachuca,False,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,
816418.0,"Luis Santander, Mexico",UTC,2022-03-13T23:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Clausura - 10,Atletico San Luis,Puebla,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
816410.0,"Brian Omar Gonzalez Veles, Mexico",UTC,2022-03-14T01:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Clausura - 10,Santos Laguna,Club Tijuana,True,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,
816373.0,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-03-16T03:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Clausura - 5,Monterrey,FC Juarez,True,False,3.0,0.0,0.0,0.0,3.0,0.0,,,,
816419.0,"Fernando Hernandez, Mexico",UTC,2022-03-18T03:05:00+00:00,1972.0,Estadio Generalísimo José María Morelos y Pavón,Morelia,2021,Clausura - 11,Club Queretaro,Atletico San Luis,True,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,
816420.0,F. Guerrero,UTC,2022-03-19T03:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Clausura - 11,Puebla,Santos Laguna,,,2.0,2.0,0.0,0.0,2.0,2.0,,,,
816423.0,"Adonai Escobedo Gonzalez, Mexico",UTC,2022-03-19T23:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Clausura - 11,U.N.A.M. - Pumas,Necaxa,False,True,1.0,3.0,0.0,2.0,1.0,3.0,,,,
816424.0,J. Pérez,UTC,2022-03-20T01:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Clausura - 11,Tigres UANL,Monterrey,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
816425.0,B. González,UTC,2022-03-20T03:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Clausura - 11,Pachuca,Cruz Azul,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
816426.0,"Oscar Mejia Garcia, Mexico",UTC,2022-03-20T23:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 11,Club America,Toluca,True,False,3.0,0.0,3.0,0.0,3.0,0.0,,,,
816427.0,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-03-21T01:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Clausura - 11,Atlas,Guadalajara Chivas,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816422.0,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-03-21T03:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Clausura - 11,Mazatlán,Leon,False,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
816421.0,"Luis Santander, Mexico",UTC,2022-03-21T03:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Clausura - 11,Club Tijuana,FC Juarez,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
816407.0,L. Santander,UTC,2022-03-27T22:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Clausura - 9,U.N.A.M. - Pumas,Mazatlán,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816428.0,C. Ramos,UTC,2022-04-02T02:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Clausura - 12,Atletico San Luis,Mazatlán,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
816430.0,D. Quintero,UTC,2022-04-03T01:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Clausura - 12,Necaxa,Club America,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816432.0,F. Guerrero,UTC,2022-04-03T03:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Clausura - 12,FC Juarez,U.N.A.M. - Pumas,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816433.0,"Fernando Hernandez, Mexico",UTC,2022-04-03T17:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 12,Toluca,Puebla,True,False,2.0,1.0,2.0,1.0,2.0,1.0,,,,
816434.0,G. Pacheco,UTC,2022-04-03T22:00:00+00:00,,Estadio León,León de los Aldamas,2021,Clausura - 12,Leon,Club Queretaro,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
816429.0,"Luis Santander, Mexico",UTC,2022-04-03T23:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 12,Cruz Azul,Atlas,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
816435.0,"Oscar Macias, Mexico",UTC,2022-04-04T00:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Clausura - 12,Tigres UANL,Club Tijuana,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
816436.0,"Adonai Escobedo Gonzalez, Mexico",UTC,2022-04-04T00:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Clausura - 12,Santos Laguna,Pachuca,True,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,
816364.0,"Eduardo Galvan Basulto, Mexico",UTC,2022-04-07T00:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 4,Toluca,Monterrey,,,2.0,2.0,1.0,2.0,2.0,2.0,,,,
816409.0,"Jesus Rafael Lopez Valle, Mexico",UTC,2022-04-07T02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Clausura - 9,Club Tijuana,Atletico San Luis,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816408.0,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-04-08T00:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Clausura - 9,Pachuca,Tigres UANL,True,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,
816437.0,"Jorge Antonio Perez Duran, Mexico",UTC,2022-04-08T02:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Clausura - 13,Atlas,Necaxa,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,
816438.0,"Brian Omar Gonzalez Veles, Mexico",UTC,2022-04-09T00:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Clausura - 13,Puebla,U.N.A.M. - Pumas,,,2.0,2.0,2.0,1.0,2.0,2.0,,,,
816439.0,"Erick Yair Miranda Galindo, Mexico",UTC,2022-04-09T02:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Clausura - 13,Mazatlán,Cruz Azul,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
816440.0,"Luis Santander, Mexico",UTC,2022-04-09T22:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Clausura - 13,Atletico San Luis,Leon,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
816442.0,"Oscar Macias, Mexico",UTC,2022-04-10T00:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 13,Toluca,Guadalajara Chivas,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816441.0,"Marco Antonio Ortiz Nava, Mexico",UTC,2022-04-10T00:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Clausura - 13,Monterrey,Santos Laguna,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,
816443.0,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-04-10T02:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 13,Club America,FC Juarez,True,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,
816444.0,"Diego Montano, Mexico",UTC,2022-04-11T00:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Clausura - 13,Club Queretaro,Tigres UANL,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816445.0,"Daniel Quintero Huittron, Mexico",UTC,2022-04-12T02:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Clausura - 13,Pachuca,Club Tijuana,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816431.0,"Diego Montano, Mexico",UTC,2022-04-14T01:05:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Clausura - 12,Guadalajara Chivas,Monterrey,False,True,1.0,3.0,1.0,1.0,1.0,3.0,,,,
816446.0,"Ismael Rosario Lopez Penuelas, Mexico",UTC,2022-04-15T02:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Clausura - 14,Atlas,Mazatlán,False,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,
816447.0,Ó. Mejía,UTC,2022-04-16T00:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Clausura - 14,Necaxa,Atletico San Luis,True,False,4.0,2.0,3.0,1.0,4.0,2.0,,,,
816449.0,Ó. Macías,UTC,2022-04-16T02:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Clausura - 14,FC Juarez,Pachuca,False,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,
816448.0,L. Santander,UTC,2022-04-16T02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Clausura - 14,Club Tijuana,Club America,False,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,
816450.0,"Eduardo Galvan Basulto, Mexico",UTC,2022-04-16T22:00:00+00:00,,Estadio Leon,Leon,2021,Clausura - 14,Leon,Puebla,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
816452.0,M. Ortíz,UTC,2022-04-17T00:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Clausura - 14,Tigres UANL,Toluca,True,False,3.0,0.0,0.0,0.0,3.0,0.0,,,,
816451.0,C. Ramos,UTC,2022-04-17T00:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Clausura - 14,Santos Laguna,Club Queretaro,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816453.0,J. Pérez,UTC,2022-04-17T02:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 14,Cruz Azul,Guadalajara Chivas,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816454.0,"Erick Yair Miranda Galindo, Mexico",UTC,2022-04-17T17:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Clausura - 14,U.N.A.M. - Pumas,Monterrey,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
816456.0,"Jesus Rafael Lopez Valle, Mexico",UTC,2022-04-20T00:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Clausura - 15,Necaxa,Tigres UANL,True,False,2.0,0.0,2.0,0.0,2.0,0.0,,,,
816455.0,"Oscar Mejia Garcia, Mexico",UTC,2022-04-20T00:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Clausura - 15,Pachuca,Puebla,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
816459.0,"Adonai Escobedo Gonzalez, Mexico",UTC,2022-04-20T02:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Clausura - 15,Guadalajara Chivas,Club Tijuana,True,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,
816458.0,"Victor Alfonso Caceres Hernandez, Mexico",UTC,2022-04-20T02:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 15,Toluca,FC Juarez,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816457.0,"Fernando Hernandez, Mexico",UTC,2022-04-20T02:00:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Clausura - 15,Mazatlán,Santos Laguna,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
816460.0,"Marco Antonio Ortiz Nava, Mexico",UTC,2022-04-21T00:00:00+00:00,1795.0,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2021,Clausura - 15,Atletico San Luis,U.N.A.M. - Pumas,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
816461.0,"Diego Montano, Mexico",UTC,2022-04-21T02:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 15,Club America,Leon,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
816462.0,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2022-04-21T02:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Clausura - 15,Monterrey,Atlas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816463.0,"Fernando Guerrero Ramirez, Mexico",UTC,2022-04-22T02:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Clausura - 15,Club Queretaro,Cruz Azul,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816464.0,I. Lopez,UTC,2022-04-23T00:00:00+00:00,1082.0,Estadio Cuauhtémoc,Puebla,2021,Clausura - 16,Puebla,Necaxa,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816465.0,Ó. Mejía,UTC,2022-04-23T02:00:00+00:00,1845.0,Estadio Olímpico Benito Juárez,Ciudad Juárez,2021,Clausura - 16,FC Juarez,Mazatlán,False,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,
816466.0,"Luis Santander, Mexico",UTC,2022-04-23T22:00:00+00:00,1081.0,Estadio Hidalgo,Pachuca de Soto,2021,Clausura - 16,Pachuca,Monterrey,True,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
816467.0,F. Hernández,UTC,2022-04-24T00:00:00+00:00,1087.0,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2021,Clausura - 16,Tigres UANL,Club America,False,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,
816468.0,Ó. Macías,UTC,2022-04-24T02:00:00+00:00,1076.0,Estadio AKRON,Zapopan,2021,Clausura - 16,Guadalajara Chivas,U.N.A.M. - Pumas,True,False,3.0,1.0,2.0,0.0,3.0,1.0,,,,
816469.0,"Fernando Guerrero Ramirez, Mexico",UTC,2022-04-24T17:00:00+00:00,1089.0,Estadio Nemesio Díez,Toluca de Lerdo,2021,Clausura - 16,Toluca,Atlas,False,True,2.0,4.0,1.0,2.0,2.0,4.0,,,,
816470.0,"Jesus Rafael Lopez Valle, Mexico",UTC,2022-04-24T22:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 16,Cruz Azul,Atletico San Luis,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
816471.0,"Adonai Escobedo Gonzalez, Mexico",UTC,2022-04-25T00:00:00+00:00,1085.0,Estadio Nuevo Corona,Torreón,2021,Clausura - 16,Santos Laguna,Leon,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816472.0,"Marco Antonio Ortiz Nava, Mexico",UTC,2022-04-25T02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2021,Clausura - 16,Club Tijuana,Club Queretaro,,,2.0,2.0,2.0,0.0,2.0,2.0,,,,
816473.0,C. Ramos,UTC,2022-04-30T00:00:00+00:00,1080.0,Estadio Victoria de Aguascalientes,Aguascalientes,2021,Clausura - 17,Necaxa,Guadalajara Chivas,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,
816474.0,J. Pérez,UTC,2022-04-30T02:05:00+00:00,10546.0,Estadio de Mazatlán,Mazatlán,2021,Clausura - 17,Mazatlán,Puebla,True,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,
816475.0,"Adonai Escobedo Gonzalez, Mexico",UTC,2022-04-30T22:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Querétaro,2021,Clausura - 17,Club Queretaro,FC Juarez,True,False,4.0,0.0,2.0,0.0,4.0,0.0,,,,
816476.0,Ó. Mejía,UTC,2022-05-01T00:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2021,Clausura - 17,Atlas,Tigres UANL,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
816477.0,D. Quintero,UTC,2022-05-01T00:06:00+00:00,11905.0,Estadio BBVA,Guadalupe,2021,Clausura - 17,Monterrey,Club Tijuana,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
816478.0,M. Ortíz,UTC,2022-05-01T02:00:00+00:00,7182.0,Estadio Azteca,D.F.,2021,Clausura - 17,Club America,Cruz Azul,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
816479.0,"Fernando Hernandez, Mexico",UTC,2022-05-01T17:00:00+00:00,1083.0,Estadio Olímpico de Universitario,D.F.,2021,Clausura - 17,U.N.A.M. - Pumas,Pachuca,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,
